,track_popularity,duration_ms
15473,73,175029
15474,52,208779
15475,40,297760
15476,30,166240
15477,65,196627
15478,74,236973
15479,62,190345
15480,53,358333
15481,76,304600
15482,0,281360
15483,9,220773
15484,58,184000
15485,51,189520
15486,53,241603
15487,46,109367
15488,63,210962
15489,76,334744
15490,60,233867
15491,20,351749
15492,36,335697
15493,0,294027
15494,71,251253
15495,52,227413
15496,68,279693
15497,62,203818
15498,76,195840
15499,52,188533
15500,68,230353
15501,55,376079
15502,0,408333
15503,63,207046
15504,15,211920
15505,56,223448
15506,54,184977
15507,68,212607
15508,2,171789
15509,48,303800
15510,32,133773
15511,18,228502
15512,0,231907
15513,47,241345
15514,36,191853
15515,0,200637
15516,58,364107
15517,0,141253
15518,44,358573
15519,78,197533
15520,62,152239
15521,63,209627
15522,47,320707
15523,71,263667
15524,44,149520
15525,72,239827
15526,54,210005
15527,42,265120
15528,72,251733
15529,66,262521
15530,10,235533
15531,49,283701
15532,36,198825
15533,48,237695
15534,30,287973
15535,75,153294
15536,0,145493
15537,27,226227
15538,58,253293
15539,56,256360
15540,16,264933
15541,1,219293
15542,57,258813
15543,65,196907
15544,60,291667
15545,0,475600
15546,70,234373
15547,26,301227
15548,63,258173
15549,54,189307
15550,76,211160
15551,43,340987
15552,23,263024
15553,64,240000
15554,70,275395
15555,66,175400
15556,30,157202
15557,56,204360
15558,36,172384
15559,77,278719
15560,4,243413
15561,55,167885
15562,73,144071
15563,0,304467
15564,59,292727
15565,47,194787
15566,61,186903
15567,15,245413
15568,49,224667
15569,68,225307
15570,63,270677
15571,4,224740
15572,61,221274
15573,82,210285
15574,5,181000
15575,6,157334
15576,6,207813
15577,62,198248
15578,71,145588
15579,9,267024
15580,39,165566
15581,31,332533
15582,70,247067
15583,35,214813
15584,52,216085
15585,30,209514
15586,44,180952
15587,64,221387
15588,36,227387
15589,2,174697
15590,39,235627
15591,72,239027
15592,64,241373
15593,56,322994
15594,70,174433
15595,42,240227
15596,53,193987
15597,16,230613
15598,69,264000
15599,49,206667
15600,34,161853
15601,55,233684
15602,43,251640
15603,78,176346
15604,50,158108
15605,52,263640
15606,46,261321
15607,23,235267
15608,69,262440
15609,0,378493
15610,62,265493
15611,39,229197
15612,45,254579
15613,54,217907
15614,46,219400
15615,67,210293
15616,24,141600
15617,60,242219
15618,33,194198
15619,37,193560
15620,45,192160
15621,57,291960
15622,67,265467
15623,19,225107
15624,74,225147
15625,65,265600
15626,43,167500
15627,60,202533
15628,1,236147
15629,0,156827
15630,0,249240
15631,90,178627
15632,55,478037
15633,1,192573
15634,1,212733
15635,39,303600
15636,0,183750
15637,33,269960
15638,68,188600
15639,21,276653
15640,26,250067
15641,68,213307
15642,44,310293
15643,61,261360
15644,2,196671
15645,51,167173
15646,7,316733
15647,18,187481
15648,58,187742
15649,52,195475
15650,0,228520
15651,10,252013
15652,32,281533
15653,61,167238
15654,1,173160
15655,73,237027
15656,22,186147
15657,23,227736
15658,54,252480
15659,62,231681
15660,56,206613
15661,46,222276
15662,40,139373
15663,0,204925
15664,4,226558
15665,60,252933
15666,2,211920
15667,70,253307
15668,70,198333
15669,67,268067
15670,3,244187
15671,70,132987
15672,0,301600
15673,62,122482
15674,4,203058
15675,53,135698
15676,77,255133
15677,26,229133
15678,43,173680
15679,40,224153
15680,56,141971
15681,11,232013
15682,4,220853
15683,22,212424
15684,93,159715
15685,23,204474
15686,45,187640
15687,52,183640
15688,39,149250
15689,50,200760
15690,71,199773
15691,35,201200
15692,0,196413
15693,5,222760
15694,60,226581
15695,0,218886
15696,49,248306
15697,1,213443
15698,58,131495
15699,51,263333
15700,38,315193
15701,42,226080
15702,0,240733
15703,31,304080
15704,2,144547
15705,6,202625
15706,51,263493
15707,68,185173
15708,7,208655
15709,6,465267
15710,0,204587
15711,71,209200
15712,81,181673
15713,22,305280
15714,67,147600
15715,59,243320
15716,65,259440
15717,56,206200
15718,75,179133
15719,42,216747
15720,27,180747
15721,59,179937
15722,48,223338
15723,1,268171
15724,67,180336
15725,30,282800
15726,67,243773
15727,0,267707
15728,39,301627
15729,21,209067
15730,0,228759
15731,5,390813
15732,67,187255
15733,77,270187
15734,61,341533
15735,74,216668
15736,41,226333
15737,52,213013
15738,0,276147
15739,11,191540
15740,9,346600
15741,42,186094
15742,41,211747
15743,47,275053
15744,58,226640
15745,23,245000
15746,64,170625
15747,48,291785
15748,73,214912
15749,47,285173
15750,54,271200
15751,25,191628
15752,8,187787
15753,38,231320
15754,55,261560
15755,4,197523
15756,64,209120
15757,22,178645
15758,66,357357
15759,52,247133
15760,33,200800
15761,77,255000
15762,25,254507
15763,61,352120
15764,70,284853
15765,57,270785
15766,1,214747
15767,65,243053
15768,25,174493
15769,35,234842
15770,55,180480
15771,2,248333
15772,38,196400
15773,0,338268
15774,59,215773
15775,47,222563
15776,55,436960
15777,31,287547
15778,71,182739
15779,0,276747
15780,1,131853
15781,69,217347
15782,68,258787
15783,3,252000
15784,41,215446
15785,0,347075
15786,45,270027
15787,67,282747
15788,46,178560
15789,75,292581
15790,26,289067
15791,24,222960
15792,78,217213
15793,16,223333
15794,81,163253
15795,67,238120
15796,59,163960
15797,60,216015
15798,56,234928
15799,68,236333
15800,53,219267
15801,54,220667
15802,0,286613
15803,80,148640
15804,0,339905
15805,58,226867
15806,50,241186
15807,64,189878
15808,81,201240
15809,75,215227
15810,69,186080
15811,43,273533
15812,13,260240
15813,26,141947
15814,64,215676
15815,78,155947
15816,0,223520
15817,79,285240
15818,36,211690
15819,77,200594
15820,0,261493
15821,39,242467
15822,0,256733
15823,45,227320
15824,67,193147
15825,87,171030
15826,43,289693
15827,49,237933
15828,71,279507
15829,0,271400
15830,48,178219
15831,38,227360
15832,63,201040
15833,63,217705
15834,60,191412
15835,46,181046
15836,0,295333
15837,57,248933
15838,11,215160
15839,37,159600
15840,50,295347
15841,43,214080
15842,1,239680
15843,71,207520
15844,49,196387
15845,6,174560
15846,29,203453
15847,67,243238
15848,63,326888
15849,1,212933
15850,49,198080
15851,50,220476
15852,1,154973
15853,0,270667
15854,60,230560
15855,48,218571
15856,45,241867
15857,51,199907
15858,67,217293
15859,33,313533
15860,39,199437
15861,59,288453
15862,0,422133
15863,55,148939
15864,66,177145
15865,46,223602
15866,30,161373
15867,0,148076
15868,6,230320
15869,55,179212
15870,33,278693
15871,24,169173
15872,72,245227
15873,67,319973
15874,16,219720
15875,63,246088
15876,63,198907
15877,1,278174
15878,65,230773
15879,24,185630
15880,55,273231
15881,45,256560
15882,0,292227
15883,68,189498
15884,76,228827
15885,18,218733
15886,51,239627
15887,54,289841
15888,32,255642
15889,10,205600
15890,38,179833
15891,60,205029
15892,86,171360
15893,70,228207
15894,0,220987
15895,21,193839
15896,18,213520
15897,47,193846
15898,49,203920
15899,60,248227
15900,78,224840
15901,57,204774
15902,83,247160
15903,72,231480
15904,66,286267
15905,23,281320
15906,71,162864
15907,72,227853
15908,5,208240
15909,66,201947
15910,27,153320
15911,44,217392
15912,0,295213
15913,90,210520
15914,82,209320
15915,0,292477
15916,4,208733
15917,2,215760
15918,67,292173
15919,73,219933
15920,53,196627
15921,71,212647
15922,4,209531
15923,74,127029
15924,54,246667
15925,12,240272
15926,4,173910
15927,35,164560
15928,0,263827
15929,55,217846
15930,53,316520
15931,10,225233
15932,0,190200
15933,73,221840
15934,40,216787
15935,4,386533
15936,36,392200
15937,12,363521
15938,17,191560
15939,51,240200
15940,73,215990
15941,54,271467
15942,66,294787
15943,63,253227
15944,68,240040
15945,34,76573
15946,69,171133
15947,59,386627
15948,5,231602
15949,29,237627
15950,59,196093
15951,52,174946
15952,41,287184
15953,57,324280
15954,71,189493
15955,63,209560
15956,72,230120
15957,28,255280
15958,57,209427
15959,41,226000
15960,0,380204
15961,56,263920
15962,46,301800
15963,35,263267
15964,0,178373
15965,51,271067
15966,48,138077
15967,0,184707
15968,70,154565
15969,26,195013
15970,47,381480
15971,61,232907
15972,22,228000
15973,47,251381
15974,71,211520
15975,60,242440
15976,72,177533
15977,42,247423
15978,70,217006
15979,68,242413
15980,0,228693
15981,64,206960
15982,60,218560
15983,76,211680
15984,0,260199
15985,12,219236
15986,59,272857
15987,41,135981
15988,1,230899
15989,69,199027
15990,0,240998
15991,12,167613
15992,49,186336
15993,6,252003
15994,45,235800
15995,34,206147
15996,40,189587
15997,52,245551
15998,33,221301
15999,43,214661
16000,57,129524
16001,74,257840
16002,53,178200
16003,56,128781
16004,10,239987
16005,63,253800
16006,64,199680
16007,52,153871
16008,64,235707
16009,67,225080
16010,70,277040
16011,39,204375
16012,44,365800
16013,77,307435
16014,0,215055
16015,74,229747
16016,49,199120
16017,60,273440
16018,21,287427
16019,72,107147
16020,51,210480
16021,49,358636
16022,66,184242
16023,30,215107
16024,56,255234
16025,77,177827
16026,0,285547
16027,69,222529
16028,57,228250
16029,28,393107
16030,64,186684
16031,43,204271
16032,59,146054
16033,49,208611
16034,53,188472
16035,67,175441
16036,36,208663
16037,67,275107
16038,18,266427
16039,40,190333
16040,71,145867
16041,65,223467
16042,58,152606
16043,50,163493
16044,0,167480
16045,48,237947
16046,59,198857
16047,82,197573
16048,49,243120
16049,59,211227
16050,71,234653
16051,24,245800
16052,60,126700
16053,72,158587
16054,35,270200
16055,44,237013
16056,45,220747
16057,49,367400
16058,62,233507
16059,46,184814
16060,45,250947
16061,3,506720
16062,58,225307
16063,56,286840
16064,17,267080
16065,0,279800
16066,73,217107
16067,34,221722
16068,2,246533
16069,0,193600
16070,70,312427
16071,68,201532
16072,88,204533
16073,69,235547
16074,72,242160
16075,38,334563
16076,26,192002
16077,55,203082
16078,50,230288
16079,36,227000
16080,40,157067
16081,64,193856
16082,57,238662
16083,57,182857
16084,48,220293
16085,39,155587
16086,79,210091
16087,65,275213
16088,17,236533
16089,53,204840
16090,49,203452
16091,10,189333
16092,57,175851
16093,23,223890
16094,51,211693
16095,0,443480
16096,86,174000
16097,67,234227
16098,46,196760
16099,70,260520
16100,84,166560
16101,52,156000
16102,60,162413
16103,63,187828
16104,2,300000
16105,58,213120
16106,45,206320
16107,63,239240
16108,51,138776
16109,0,259187
16110,40,224906
16111,70,189230
16112,80,245700
16113,1,239920
16114,69,134800
16115,70,190453
16116,0,298840
16117,49,179200
16118,65,166947
16119,49,210756
16120,2,240600
16121,40,180042
16122,45,189133
16123,11,219253
16124,46,281333
16125,0,249600
16126,66,153993
16127,11,230840
16128,65,238800
16129,38,192160
16130,40,253793
16131,69,210853
16132,58,169533
16133,52,313613
16134,67,263560
16135,7,244680
16136,54,304667
16137,48,211000
16138,66,192779
16139,2,184552
16140,42,307933
16141,44,225467
16142,10,167613
16143,79,219667
16144,48,350500
16145,54,200590
16146,62,245400
16147,0,205720
16148,72,270188
16149,64,248013
16150,58,201818
16151,31,201551
16152,2,428133
16153,46,187693
16154,34,202240
16155,0,212987
16156,71,159916
16157,0,292280
16158,38,285942
16159,87,181806
16160,2,201290
16161,56,253613
16162,58,246587
16163,51,174960
16164,47,211130
16165,68,187133
16166,78,229400
16167,0,196640
16168,41,150507
16169,0,228160
16170,52,260493
16171,48,250771
16172,20,218619
16173,46,193147
16174,6,197087
16175,44,250600
16176,34,196190
16177,0,256947
16178,0,185583
16179,30,133933
16180,54,329627
16181,20,362824
16182,63,517125
16183,0,247253
16184,63,343800
16185,0,209173
16186,58,219336
16187,1,206613
16188,1,272655
16189,60,158280
16190,52,259947
16191,62,161613
16192,6,220000
16193,73,258827
16194,56,232533
16195,66,227088
16196,30,215107
16197,18,228148
16198,42,169354
16199,64,180924
16200,26,164101
16201,66,135714
16202,70,184653
16203,69,185098
16204,28,204267
16205,50,235334
16206,65,149467
16207,46,201905
16208,56,160617
16209,42,248000
16210,80,230400
16211,0,209373
16212,39,248820
16213,24,256893
16214,0,263387
16215,38,300293
16216,77,160742
16217,42,270307
16218,52,175884
16219,67,261560
16220,6,237400
16221,73,255733
16222,47,258520
16223,47,258627
16224,56,245960
16225,22,202002
16226,54,183560
16227,0,218566
16228,44,312467
16229,44,284760
16230,63,197347
16231,74,240013
16232,66,248354
16233,67,229773
16234,61,210017
16235,27,181673
16236,50,297040
16237,0,246831
16238,42,252733
16239,70,235440
16240,42,230960
16241,35,241533
16242,49,399725
16243,40,207880
16244,63,254133
16245,57,222320
16246,1,418613
16247,49,192560
16248,26,295653
16249,52,237990
16250,52,264893
16251,0,225573
16252,46,210920
16253,58,233667
16254,42,191989
16255,61,225882
16256,47,308933
16257,47,197871
16258,0,269640
16259,47,241440
16260,49,240236
16261,8,154565
16262,23,313227
16263,70,227373
16264,59,219200
16265,71,255133
16266,24,207173
16267,60,217043
16268,49,100630
16269,63,165373
16270,14,213428
16271,56,176630
16272,74,200853
16273,53,191429
16274,73,252926
16275,0,318293
16276,53,468587
16277,63,383552
16278,76,277477
16279,0,189760
16280,28,317653
16281,6,210013
16282,0,260400
16283,54,213147
16284,97,183290
16285,31,207053
16286,2,183750
16287,55,215000
16288,35,383907
16289,9,178264
16290,75,154105
16291,67,285587
16292,53,230053
16293,36,200000
16294,0,198813
16295,49,221747
16296,0,241733
16297,60,195107
16298,28,307933
16299,67,263213
16300,6,208840
16301,50,189185
16302,10,193400
16303,70,230600
16304,76,235497
16305,8,246240
16306,53,175467
16307,60,189226
16308,25,240187
16309,58,190320
16310,75,136844
16311,0,274508
16312,0,283007
16313,80,173202
16314,0,224200
16315,59,330945
16316,48,280371
16317,2,290373
16318,26,207011
16319,1,281773
16320,52,204418
16321,59,195800
16322,47,219759
16323,0,218832
16324,0,337640
16325,42,189273
16326,66,201627
16327,43,273147
16328,70,252240
16329,74,204878
16330,9,193920
16331,10,187280
16332,35,252474
16333,74,163373
16334,25,237213
16335,44,196129
16336,54,218978
16337,36,337136
16338,13,214508
16339,53,220000
16340,37,219658
16341,0,203080
16342,31,161920
16343,31,301587
16344,1,254467
16345,62,184253
16346,4,303494
16347,46,193293
16348,5,187280
16349,64,156000
16350,85,260640
16351,55,270067
16352,5,308267
16353,47,194500
16354,4,323613
16355,35,151547
16356,71,243493
16357,16,240465
16358,69,192253
16359,0,152944
16360,67,220413
16361,61,268693
16362,40,220040
16363,48,200016
16364,1,376640
16365,63,236583
16366,53,169771
16367,10,223190
16368,31,212350
16369,0,346280
16370,43,94359
16371,46,160645
16372,50,323787
16373,71,512093
16374,16,193377
16375,54,301400
16376,54,256236
16377,56,226773
16378,0,253360
16379,33,227056
16380,66,301133
16381,72,190000
16382,6,238341
16383,70,217293
16384,0,325293
16385,31,372333
16386,74,248173
16387,8,440627
16388,25,234973
16389,31,227976
16390,69,167857
16391,74,230151
16392,57,199760
16393,20,306440
16394,2,384667
16395,37,211360
16396,0,265760
16397,51,227990
16398,50,325200
16399,75,188640
16400,71,278747
16401,45,257026
16402,57,257015
16403,88,204907
16404,0,206609
16405,57,199945
16406,51,271573
16407,77,223187
16408,55,251427
16409,79,142232
16410,38,166853
16411,48,226688
16412,57,261320
16413,23,212788
16414,75,233278
16415,50,204360
16416,60,216160
16417,40,181154
16418,61,266201
16419,59,201917
16420,60,291947
16421,33,169760
16422,59,260440
16423,50,163799
16424,82,172196
16425,0,316360
16426,35,160571
16427,2,331480
16428,57,211875
16429,37,257856
16430,65,291400
16431,48,301733
16432,63,150187
16433,43,302742
16434,60,228571
16435,35,167260
16436,72,210880
16437,63,225573
16438,3,223500
16439,52,209733
16440,32,261960
16441,28,192148
16442,61,140952
16443,46,249261
16444,31,188571
16445,55,224667
16446,54,178143
16447,57,265479
16448,28,232720
16449,70,197533
16450,16,297893
16451,65,181301
16452,35,232500
16453,52,233707
16454,61,153133
16455,79,222533
16456,49,284933
16457,70,211975
16458,67,243773
16459,29,256920
16460,29,250000
16461,65,239547
16462,3,220133
16463,0,280026
16464,55,241133
16465,72,200813
16466,11,280295
16467,34,225200
16468,40,266467
16469,60,239547
16470,26,224040
16471,6,282013
16472,11,335613
16473,59,226600
16474,77,192790
16475,77,232550
16476,64,186672
16477,0,158907
16478,68,229080
16479,60,218307
16480,42,199521
16481,0,236933
16482,55,138843
16483,77,206267
16484,81,229320
16485,69,277653
16486,15,295933
16487,58,177853
16488,13,171972
16489,46,223552
16490,59,202169
16491,50,221092
16492,41,202648
16493,41,449680
16494,48,250493
16495,38,225857
16496,66,172350
16497,57,205120
16498,5,326888
16499,61,126600
16500,32,331267
16501,0,292500
16502,18,215333
16503,45,187453
16504,71,227387
16505,49,234067
16506,35,245814
16507,45,182788
16508,77,233933
16509,54,199253
16510,60,289413
16511,42,239947
16512,41,267253
16513,13,255267
16514,36,225333
16515,62,213340
16516,36,310867
16517,62,182518
16518,44,278600
16519,70,211120
16520,0,220920
16521,33,228067
16522,43,176000
16523,48,206440
16524,0,382386
16525,62,173879
16526,58,156867
16527,17,280333
16528,65,190296
16529,37,247980
16530,78,215767
16531,19,184347
16532,2,290160
16533,37,204923
16534,67,194227
16535,21,180200
16536,52,244840
16537,64,304926
16538,38,150160
16539,36,254200
16540,21,249853
16541,58,301373
16542,32,235707
16543,1,273813
16544,49,267040
16545,49,273440
16546,74,339000
16547,20,289133
16548,73,202173
16549,85,197867
16550,28,307400
16551,49,165998
16552,9,210840
16553,49,301560
16554,54,193055
16555,66,280757
16556,70,208493
16557,71,195213
16558,1,153413
16559,0,179531
16560,72,205766
16561,34,270720
16562,7,165645
16563,49,236648
16564,53,306813
16565,51,242337
16566,56,160760
16567,47,249973
16568,0,277122
16569,67,199480
16570,55,237200
16571,42,273067
16572,0,214990
16573,62,334467
16574,75,220427
16575,75,220730
16576,74,230480
16577,69,179760
16578,79,250333
16579,48,141587
16580,57,156293
16581,4,240437
16582,38,312893
16583,71,244920
16584,59,166613
16585,34,273600
16586,1,184697
16587,60,226773
16588,42,233418
16589,61,269693
16590,66,291907
16591,47,328240
16592,53,229565
16593,66,174200
16594,0,268067
16595,52,188824
16596,65,298920
16597,41,246960
16598,56,283387
16599,47,219066
16600,57,184065
16601,42,222768
16602,57,191187
16603,2,336147
16604,38,215462
16605,4,313547
16606,58,181000
16607,71,201693
16608,0,395933
16609,57,184500
16610,66,209423
16611,35,263827
16612,38,206560
16613,47,188221
16614,1,292627
16615,32,189400
16616,54,204707
16617,46,192323
16618,75,188013
16619,30,295307
16620,57,306453
16621,27,196733
16622,52,185625
16623,56,225040
16624,70,243373
16625,21,274693
16626,67,219429
16627,57,284187
16628,74,207747
16629,77,201693
16630,73,212733
16631,67,316707
16632,37,197933
16633,17,224733
16634,3,218493
16635,5,166298
16636,18,288877
16637,22,214411
16638,53,264000
16639,39,195467
16640,0,172173
16641,77,219320
16642,18,220293
16643,34,204107
16644,38,367573
16645,38,227726
16646,36,196872
16647,36,270986
16648,60,188720
16649,43,156800
16650,3,238453
16651,27,188200
16652,38,194573
16653,50,228653
16654,66,246322
16655,46,213962
16656,83,174333
16657,63,178583
16658,58,257320
16659,53,92343
16660,5,200480
16661,0,384000
16662,49,192551
16663,18,236440
16664,49,184733
16665,1,199707
16666,53,321267
16667,27,197133
16668,65,227973
16669,0,233240
16670,36,233933
16671,19,172154
16672,48,197778
16673,56,221867
16674,24,242373
16675,46,403810
16676,18,294893
16677,60,202907
16678,60,162640
16679,63,195992
16680,57,142286
16681,64,215180
16682,57,240320
16683,52,298691
16684,0,255667
16685,0,200857
16686,52,156693
16687,60,179552
16688,39,215240
16689,66,206204
16690,56,256173
16691,39,344107
16692,67,198907
16693,38,223855
16694,56,289720
16695,33,218160
16696,76,289899
16697,65,282533
16698,54,181577
16699,59,318373
16700,78,166400
16701,0,227195
16702,10,203650
16703,59,263280
16704,32,199440
16705,12,285160
16706,15,303640
16707,58,229986
16708,5,240500
16709,54,163480
16710,37,203636
16711,37,166773
16712,37,253947
16713,67,186893
16714,54,238640
16715,52,192293
16716,45,136119
16717,0,205440
16718,58,155608
16719,36,169093
16720,22,254293
16721,3,165373
16722,41,220200
16723,54,265039
16724,49,274706
16725,29,438760
16726,59,180060
16727,64,292800
16728,55,198640
16729,0,256920
16730,14,199733
16731,40,382813
16732,3,229200
16733,62,181463
16734,59,224613
16735,54,168024
16736,60,169093
16737,58,254547
16738,43,156047
16739,83,309600
16740,44,232893
16741,24,339653
16742,48,483053
16743,73,181812
16744,0,166467
16745,20,139893
16746,60,263493
16747,48,189957
16748,32,241773
16749,70,251511
16750,19,174545
16751,36,230893
16752,72,171898
16753,0,235613
16754,50,178480
16755,51,209213
16756,45,279840
16757,66,194907
16758,49,234133
16759,35,242400
16760,47,201953
16761,5,304240
16762,60,203495
16763,56,104620
16764,30,246133
16765,69,204521
16766,82,217947
16767,52,226547
16768,58,137143
16769,39,200394
16770,65,212000
16771,80,219147
16772,49,252162
16773,51,235520
16774,51,298120
16775,61,146973
16776,0,299227
16777,80,179813
16778,68,255960
16779,13,312800
16780,1,210640
16781,0,267187
16782,51,271267
16783,49,161120
16784,51,395974
16785,31,263049
16786,66,264413
16787,0,206639
16788,4,206307
16789,25,275600
16790,62,161200
16791,57,201213
16792,50,224000
16793,6,181960
16794,50,237000
16795,26,189880
16796,70,239253
16797,53,195009
16798,49,204208
16799,61,188664
16800,20,245733
16801,55,133728
16802,4,214072
16803,14,203733
16804,2,242147
16805,19,172867
16806,3,270867
16807,56,247680
16808,6,224680
16809,58,283160
16810,52,210213
16811,39,196000
16812,40,188690
16813,59,194409
16814,51,224227
16815,0,233982
16816,51,331347
16817,74,248907
16818,66,201102
16819,63,157533
16820,47,263023
16821,53,210000
16822,43,144933
16823,16,203533
16824,49,160508
16825,66,245040
16826,56,231168
16827,65,205387
16828,32,153320
16829,63,323480
16830,40,361870
16831,58,171867
16832,66,135120
16833,56,205055
16834,2,255920
16835,0,144289
16836,24,224133
16837,0,256933
16838,0,259800
16839,45,210013
16840,68,192867
16841,25,214440
16842,45,272933
16843,63,414320
16844,47,159044
16845,63,151987
16846,69,141507
16847,71,175973
16848,52,301573
16849,77,146250
16850,59,292013
16851,53,275400
16852,48,171109
16853,31,232507
16854,37,223840
16855,69,200566
16856,56,235933
16857,51,286220
16858,73,148987
16859,62,294587
16860,45,173280
16861,34,117447
16862,75,328093
16863,0,107750
16864,46,241453
16865,47,368547
16866,46,298173
16867,66,198533
16868,70,165027
16869,37,186667
16870,2,313573
16871,0,183293
16872,30,236493
16873,63,261291
16874,10,168733
16875,45,275533
16876,59,202500
16877,48,272230
16878,54,199813
16879,59,233720
16880,25,199440
16881,57,223913
16882,40,218635
16883,79,201200
16884,65,200347
16885,0,210427
16886,49,294267
16887,2,232510
16888,77,169813
16889,66,228467
16890,52,232467
16891,54,192324
16892,5,228000
16893,42,367947
16894,76,216387
16895,55,188849
16896,51,321000
16897,36,192794
16898,0,299907
16899,0,199987
16900,64,199080
16901,43,189375
16902,0,226333
16903,64,196893
16904,57,193861
16905,67,193613
16906,58,403507
16907,54,220085
16908,64,250333
16909,80,158692
16910,6,239213
16911,32,276427
16912,61,196640
16913,49,201012
16914,37,224762
16915,5,170186
16916,68,194000
16917,73,250627
16918,40,221457
16919,0,140634
16920,51,270280
16921,66,185387
16922,60,169935
16923,44,308667
16924,64,254533
16925,60,203267
16926,30,266493
16927,0,296200
16928,63,157566
16929,0,245013
16930,25,197293
16931,0,281773
16932,30,215867
16933,29,216240
16934,24,171496
16935,45,192235
16936,49,112500
16937,71,334744
16938,52,173844
16939,49,303907
16940,46,175170
16941,55,231360
16942,12,232800
16943,69,185893
16944,1,236640
16945,44,270627
16946,27,296080
16947,94,185093
16948,27,181920
16949,58,201920
16950,16,303880
16951,8,195711
16952,35,331067
16953,62,346267
16954,49,272503
16955,49,280973
16956,16,236379
16957,37,208507
16958,22,206000
16959,4,259867
16960,33,343933
16961,63,189268
16962,54,218973
16963,45,284333
16964,1,268533
16965,13,202827
16966,44,175385
16967,54,257427
16968,83,286507
16969,47,202600
16970,35,267600
16971,41,181733
16972,65,168640
16973,54,218895
16974,69,251029
16975,84,146520
16976,69,193953
16977,56,201680
16978,75,227267
16979,35,204931
16980,69,213987
16981,29,230187
16982,55,215973
16983,12,217822
16984,23,117176
16985,45,148480
16986,41,197628
16987,11,167038
16988,54,211160
16989,44,218133
16990,0,208840
16991,25,295133
16992,51,232381
16993,28,149342
16994,46,278800
16995,0,295493
16996,1,195493
16997,6,299750
16998,20,146760
16999,29,209520
17000,68,358053
17001,11,243823
17002,5,297520
17003,63,234360
17004,12,178533
17005,45,196052
17006,50,383933
17007,77,190537
17008,56,138095
17009,66,281267
17010,67,211160
17011,45,210653
17012,29,224507
17013,36,134076
17014,67,192000
17015,0,386506
17016,0,356987
17017,18,135874
17018,68,211567
17019,61,205173
17020,41,242400
17021,42,140600
17022,68,193187
17023,53,348893
17024,45,242843
17025,35,214038
17026,69,206400
17027,50,190509
17028,57,242027
17029,43,176573
17030,54,124184
17031,54,152773
17032,9,120738
17033,36,231573
17034,85,244960
17035,63,331267
17036,54,240707
17037,56,166910
17038,20,192000
17039,3,247293
17040,52,267480
17041,2,192000
17042,71,192346
17043,64,209973
17044,0,260041
17045,30,386507
17046,61,211667
17047,52,174707
17048,80,220733
17049,0,272707
17050,8,180867
17051,8,215813
17052,7,247800
17053,11,187147
17054,53,174147
17055,0,250200
17056,48,160164
17057,0,225505
17058,80,226200
17059,80,200693
17060,52,289533
17061,31,298373
17062,0,230185
17063,73,237240
17064,59,235067
17065,49,234280
17066,60,328707
17067,64,287000
17068,63,186878
17069,0,217027
17070,29,199000
17071,54,198000
17072,0,286800
17073,41,213133
17074,0,217395
17075,57,286322
17076,61,211666
17077,2,147478
17078,2,349653
17079,29,280200
17080,27,298240
17081,10,164907
17082,21,213787
17083,38,207905
17084,65,138707
17085,57,197463
17086,32,219658
17087,61,264987
17088,90,215107
17089,60,211493
17090,31,212184
17091,59,229627
17092,15,302067
17093,69,162347
17094,47,216507
17095,68,215133
17096,52,221625
17097,62,212161
17098,70,231813
17099,1,337747
17100,50,229027
17101,8,217493
17102,55,221853
17103,71,194526
17104,1,246147
17105,0,278160
17106,55,196407
17107,59,184000
17108,83,162583
17109,39,280173
17110,72,201960
17111,72,213627
17112,54,223627
17113,56,297640
17114,8,303333
17115,0,206250
17116,10,199427
17117,23,172273
17118,49,201240
17119,62,245507
17120,50,218160
17121,66,237000
17122,0,226362
17123,44,192867
17124,9,160009
17125,50,173868
17126,38,191283
17127,54,155000
17128,71,246972
17129,38,204107
17130,14,224200
17131,65,228200
17132,44,192000
17133,60,229813
17134,63,289559
17135,3,394467
17136,22,179107
17137,2,150041
17138,42,177228
17139,67,195307
17140,60,231107
17141,74,177186
17142,74,199875
17143,63,266747
17144,87,229573
17145,48,231093
17146,56,246080
17147,59,201528
17148,67,209187
17149,0,261227
17150,58,206129
17151,0,206327
17152,23,197427
17153,67,354400
17154,54,268232
17155,0,233407
17156,77,222107
17157,14,220380
17158,51,167400
17159,63,218600
17160,52,233804
17161,50,219080
17162,45,223573
17163,48,215938
17164,1,237395
17165,60,202560
17166,28,266000
17167,43,203347
17168,31,348000
17169,83,200107
17170,2,185640
17171,47,249360
17172,2,210133
17173,1,250173
17174,27,224760
17175,53,267973
17176,49,195454
17177,55,186333
17178,75,200747
17179,51,223469
17180,5,195414
17181,0,217467
17182,21,212454
17183,48,281133
17184,54,226849
17185,46,218907
17186,58,202884
17187,1,201800
17188,59,160227
17189,12,133813
17190,54,182609
17191,65,289000
17192,0,187893
17193,63,269813
17194,73,259196
17195,49,204350
17196,67,208573
17197,57,168933
17198,17,346793
17199,30,241875
17200,55,217720
17201,69,201257
17202,75,305114
17203,73,194686
17204,39,165133
17205,38,237440
17206,45,199347
17207,65,208367
17208,67,243000
17209,64,183022
17210,43,155009
17211,31,213848
17212,0,199053
17213,74,231921
17214,67,172222
17215,33,231121
17216,87,231267
17217,43,225811
17218,2,266173
17219,69,269693
17220,42,168931
